iso3,country,region,income_2022,best_four_pathway_screen,ad_screen_avoided_ch4_tpy,ad_screen_avoided_grid_tco2e,ad_screen_process_tco2e,bio_cng_screen_avoided_ch4_tpy,bio_cng_screen_avoided_diesel_tco2e,bio_cng_screen_upgrading_electricity_tco2e,bio_cng_screen_process_tco2e,compost_screen_avoided_ch4_tpy,compost_screen_process_tco2e,prevention_screen_avoided_ch4_tpy,prevention_screen_avoided_upstream_tco2e,scenario,adjusted_first_pass_ch4_total_tpy,methane_adjustment_ratio,first_pass_ch4_total_tpy,ad_capture_sens_net_gwp100_benefit_tco2e,bio_cng_capture_sens_net_gwp100_benefit_tco2e,compost_capture_sens_net_gwp100_benefit_tco2e,prevention_capture_sens_net_gwp100_benefit_tco2e,best_pathway_landfill_capture_sensitivity
BIH,Bosnia and Herzegovina,Eur. & Cent. Asia,UMIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,high_capture,,,,,,,,
BGR,Bulgaria,Eur. & Cent. Asia,UMIC,AD-bio-CNG,7174.2938551184725,18176.13314599358,14927.437110803448,7174.2938551184725,32784.11692350396,4307.062625079153,14927.437110803448,7174.2938551184725,6836.894394797173,1540.9926235936127,64740.10441913512,high_capture,11907.70116962498,0.6639093078758951,17935.73463779618,132804.48476070995,143105.40591314118,122718.89433072263,92567.86263501066,AD-bio-CNG
CHI,Channel Islands,Eur. & Cent. Asia,HIC,,,,0.0,,0.0,,0.0,,0.0,,,high_capture,,,,,,,,
HRV,Croatia,Eur. & Cent. Asia,HIC,AD-bio-CNG,8098.041949567804,7668.947079950136,12261.08656939697,8098.041949567804,26928.19220852032,1817.253157008471,12261.08656939697,8098.041949567804,5615.682947996768,3427.9451136774323,104797.16711197606,high_capture,6229.685294046334,0.30771316487827355,20245.10487391951,63186.83650977728,80628.82848133899,62163.293051227345,133488.3755588526,Prevention
CYP,Cyprus,Eur. & Cent. Asia,HIC,Prevention,2543.536236076469,8938.079124036653,6298.558781396159,2543.536236076469,13833.097135569857,2117.9899060996954,6298.558781396159,2543.536236076469,2884.794014416728,1271.7681180382344,63588.40590191171,high_capture,4680.470451203853,0.7360572080425655,6358.840590191172,53563.03885173841,56340.06695717192,48038.72449468119,89050.16515646067,Prevention
CZE,Czech Republic,Eur. & Cent. Asia,HIC,Prevention,19898.94511122862,36909.05768407738,29565.45466736126,19898.94511122862,64932.60132443176,8746.063951067648,29565.45466736126,19898.94511122862,13541.232148191071,9949.47255561431,298484.1766684293,high_capture,11193.156625066098,0.225,49747.36277807155,129125.14709743527,148402.626786722,108240.31193252807,359374.94870878884,Prevention
DNK,Denmark,Eur. & Cent. Asia,HIC,AD-bio-CNG,549.3593351784721,363.4793333711808,698.245787368125,549.3593351784721,1533.5098292159953,86.13098502179358,698.245787368125,549.3593351784721,319.80256720645656,135.44329023413917,3475.9703025490526,high_capture,309.01462603789054,0.225,1373.3983379461802,3027.3126772953046,4111.212188118325,3042.2765640857924,4304.883238781984,Prevention
EST,Estonia,Eur. & Cent. Asia,HIC,Prevention,282.55135135135197,872.2916440891764,699.6819113513529,282.55135135135197,1536.6638908431391,206.70044108108152,699.6819113513529,282.55135135135197,320.4603243243251,141.27567567567598,7063.7837837838,high_capture,445.0183783783793,0.6299999999999999,706.3783783783799,5014.40968949459,5472.081495167471,4521.33963243244,9484.683762162182,Prevention
FRO,Faroe Islands,Eur. & Cent. Asia,HIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,high_capture,,,,,,,,
FIN,Finland,Eur. & Cent. Asia,HIC,AD-bio-CNG,69.69682121506506,33.731598688704,101.527921559029,69.69682121506506,222.9788828909288,7.993125205968784,101.527921559029,69.69682121506506,46.50066000411854,32.76197182672346,963.6277628048928,high_capture,39.20446193347409,0.225,174.24205303766263,358.7482229658732,540.0023819621291,380.04388583207964,1164.1310303844402,Prevention
FRA,France,Eur. & Cent. Asia,HIC,AD-bio-CNG,48133.1134610945,14085.383858791462,70147.82135950137,48133.1134610945,154060.8987536496,3337.7082953128647,70147.82135950137,48133.1134610945,32128.304617871203,20541.30225141017,604456.3611175254,high_capture,31099.77574463177,0.2584480704309261,120332.78365273624,282303.1226008837,418940.929200429,306237.2554837225,748857.3512411441,Prevention
GEO,Georgia,Eur. & Cent. Asia,UMIC,Prevention,8316.419755687482,7019.83907369686,16441.83806765668,8316.419755687482,36110.09295475522,1663.438876989875,16441.83806765668,8316.419755687482,7530.50303883507,4158.209877843741,165991.9846914417,high_capture,10093.640605117183,0.485480093676815,20791.049389218704,100396.81078971515,127823.62579378363,102288.3067448399,220901.38958327917,Prevention
DEU,Germany,Eur. & Cent. Asia,HIC,Prevention,4911.395222895808,7829.752966100372,7297.252794274133,4911.395222895808,16026.461009486233,1855.3581277724577,7297.252794274133,4911.395222895808,3342.204449180597,2455.6976114479044,73670.92834343713,high_capture,2762.659812878892,0.225,12278.48805723952,30590.23893594858,36931.58885156199,26715.534314941746,88699.79772549831,Prevention
GIB,Gibraltar,Eur. & Cent. Asia,HIC,,,,,,,,,,,,,high_capture,,,,,,,,
GRC,Greece,Eur. & Cent. Asia,HIC,Prevention,21724.495255225014,51818.36224225302,53796.36760051371,21724.495255225014,118149.3107211701,12279.010585682008,53796.36760051371,21724.495255225014,24639.198368634377,10862.247627612507,543112.3813806254,high_capture,34216.08002697939,0.6299999999999999,54311.23813806253,370292.94533527514,424344.88322851015,347631.7523249014,729247.8567273933,Prevention
GRL,Greenland,Eur. & Cent. Asia,HIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,high_capture,,,,,,,,
HUN,Hungary,Eur. & Cent. Asia,HIC,AD-bio-CNG,7322.7425465199985,6366.23075707507,10879.984420768486,7322.7425465199985,23894.971302088263,1508.5581920085854,10879.984420768486,7322.7425465199985,4983.1263029068605,3661.371273259999,109841.1381978,high_capture,4119.042682417499,0.22500000000000003,18306.856366299995,40301.43072100898,56321.61307401359,39832.05808179554,132248.7303901512,Prevention
ISL,Iceland,Eur. & Cent. Asia,HIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,high_capture,,,,,,,,
IRL,Ireland,Eur. & Cent. Asia,HIC,AD-bio-CNG,3683.758192863256,4088.832694593847,4830.06701451454,3683.758192863256,10607.948342157277,968.9001691192314,4830.06701451454,3683.758192863256,2212.2121736577046,982.335518096868,26006.902849759925,high_capture,2283.6728276155445,0.2479720663576483,9209.39548215814,24105.12604453643,29655.341522980634,22634.148190799424,32632.59894694849,Prevention
IMN,Isle of Man,Eur. & Cent. Asia,HIC,,,,0.0,,0.0,,0.0,,0.0,,,high_capture,,,,,,,,
ITA,Italy,Eur. & Cent. Asia,HIC,Prevention,37723.865620939185,64038.29297569434,66301.52288233305,37723.865620939185,145613.53447656817,15174.676375556712,66301.52288233305,37723.865620939185,30366.66688300263,18861.932810469592,669360.7689126222,high_capture,41273.33892774432,0.43763636889677554,94309.66405234796,446790.6976272195,513191.2627525367,418687.2606508556,893887.7326795514,Prevention
KAZ,Kazakhstan,Eur. & Cent. Asia,UMIC,Prevention,12857.588721007372,67635.91156729012,31839.246949830565,12857.588721007372,69926.37698028663,16027.177204566511,31839.246949830565,12857.588721007372,14582.648541075863,6428.794360503686,321439.7180251844,high_capture,22961.74580982235,0.714340653074594,32143.97180251843,285620.45902832673,271883.7472367568,235241.1458697913,446351.615230618,Prevention
XKX,Kosovo,Eur. & Cent. Asia,UMIC,Prevention,2459.5200000000004,14712.901606120657,6090.509376000003,2459.5200000000004,13376.17234789571,3486.4064928000025,6090.509376000003,2459.5200000000004,2789.5056000000013,1229.7600000000002,61488.00000000002,high_capture,3873.7440000000006,0.63,6148.800000000001,50768.72695012066,45945.59119909571,39356.82912,82561.16736000002,Prevention
KGZ,Kyrgyz Republic,Eur. & Cent. Asia,LMIC,Prevention,6264.571588149887,7074.886495385053,18841.650150286117,6264.571588149887,41380.637344081166,1676.4830536943389,18841.650150286117,6264.571588149887,8629.637582461535,3132.2857940749436,190219.78506528,high_capture,12353.5069080895,0.7887854251012146,15661.428970374716,122639.3915051127,155268.65930011446,125776.51757755222,257422.8626452869,Prevention
LVA,Latvia,Eur. & Cent. Asia,HIC,AD-bio-CNG,3026.7325104471383,1555.4702918802957,4500.99823395329,3026.7325104471383,9885.23691502374,368.5881867593659,4500.99823395329,3026.7325104471383,2061.4958460910857,1513.3662552235692,45440.7607514567,high_capture,1710.2430742342565,0.2260183968462549,7566.831276117845,15661.916705595719,23623.095141979797,16545.94880157763,54744.48307529106,Prevention
LIE,Liechtenstein,Eur. & Cent. Asia,HIC,,,,,,,,,,,,,high_capture,,,,,,,,
LTU,Lithuania,Eur. & Cent. Asia,HIC,Prevention,783.9437232,858.530728360061,1858.7176193424964,783.9437232,4082.175346510071,203.43961957698724,1858.7176193424964,783.9437232,851.3086324776001,339.7389656257324,16264.496952000003,high_capture,1234.71136404,0.63,1959.859308,12433.472749772765,15453.677748345788,12582.351008277601,22086.263866962552,Prevention
LUX,Luxembourg,Eur. & Cent. Asia,HIC,,,,,,,,,,,,,high_capture,,,,,,,,
MDA,Moldova,Eur. & Cent. Asia,UMIC,AD-bio-CNG,4305.234891391715,19972.13285240708,12070.463519175804,4305.234891391715,26509.539741899454,4732.647272155301,12070.463519175804,4305.234891391715,5528.375953909148,1402.033731078223,79369.2553033285,high_capture,8881.792291248325,0.8252086137281293,10763.087228479286,104535.56946201307,106340.32907935014,91105.52417487264,110838.84777947783,Prevention
MCO,Monaco,Eur. & Cent. Asia,HIC,,,,,,,,,,,,,high_capture,,,,,,,,
MNE,Montenegro,Eur. & Cent. Asia,UMIC,Prevention,1501.46710381067,4393.436562270636,3555.554764392484,1501.46710381067,7808.823595002963,1041.0798744166937,3555.554764392484,1501.46710381067,1628.4746174864958,647.7830424450686,30973.328050628505,high_capture,2462.601293820878,0.6560520140789988,3753.667759526674,27630.983874649308,30005.291032964942,25164.62745928466,42532.76690598731,Prevention
NLD,Netherlands,Eur. & Cent. Asia,HIC,AD-bio-CNG,825.9999999999991,989.4007923015956,1188.6834311999985,825.9999999999991,2610.6247378050516,234.45092195999973,1188.6834311999985,825.9999999999991,544.4272199999994,372.7964601769909,10832.399999999989,high_capture,464.6249999999995,0.225,2064.9999999999977,4855.837361101591,6242.610384645048,4510.692779999995,13113.914336283173,Prevention
MKD,North Macedonia,Eur. & Cent. Asia,UMIC,Prevention,4209.771129645883,18708.0992478424,11717.454655690048,4209.771129645883,25734.250335577024,4433.11866222846,11717.454655690048,4209.771129645883,5366.694862763718,2104.8855648229414,118295.99256643024,high_capture,7596.21638926322,0.7217700112739571,10524.427824114706,89637.47890733619,92230.51133284236,77280.13945242012,159619.40972402215,Prevention
NOR,Norway,Eur. & Cent. Asia,HIC,AD-bio-CNG,1062.3159296786278,108.88841585190936,1437.127070187662,1062.3159296786278,3156.264638949071,25.8024752818897,1437.127070187662,1062.3159296786278,658.2165403106139,374.5515241757912,10231.040208748076,high_capture,597.5527104442281,0.225,2655.789824196569,5173.134835297449,8194.70858311272,5843.156949322588,12523.295536703918,Prevention
POL,Poland,Eur. & Cent. Asia,HIC,AD-electricity,36930.181907344704,97693.5637117726,52174.92951049703,36930.181907344704,114588.25629952004,23149.71471621907,52174.92951049703,36930.181907344704,23896.565798363972,15603.5417707933,445113.0822103966,high_capture,20773.227322881397,0.22500000000000003,92325.45476836176,271531.34747422516,265276.3253457536,202116.14747458562,540606.7578476516,Prevention
PRT,Portugal,Eur. & Cent. Asia,HIC,AD-bio-CNG,25595.569210479836,21818.404058600092,37877.07029842368,25595.569210479836,83186.83858226385,5170.1443813634005,37877.07029842368,25595.569210479836,17348.023488051604,12113.528055301556,361950.335930196,high_capture,15420.011090076447,0.24097938144329897,63988.92302619958,151711.05442020818,207909.34456250852,150421.69717198014,441350.1414720592,Prevention
ROU,Romania,Eur. & Cent. Asia,HIC,Prevention,30836.073896274316,58123.4770451905,76359.36978934408,30836.073896274316,167702.90095994872,13773.086586140404,76359.36978934408,30836.073896274316,34973.24714402445,15418.036948137158,770901.8474068579,high_capture,48706.96396160516,0.6318179691155824,77090.18474068579,511695.8751581106,607502.2124867283,494958.52075823967,1035867.73135799,Prevention
RUS,Russian Federation,Eur. & Cent. Asia,UMIC,AD-bio-CNG,263837.61600000004,553052.5178590692,495841.633344,263837.61600000004,1088983.3239576076,131052.7277856,495841.633344,263837.61600000004,227099.7264,112130.98680000004,4254991.2,high_capture,319492.73999999993,0.4843778455002412,659594.04,3533291.895715069,3938169.974028006,3248981.2847999996,5732325.629760001,Prevention
SMR,San Marino,Eur. & Cent. Asia,HIC,,,,,,,,,,,,,high_capture,,,,,,,,
SRB,Serbia,Eur. & Cent. Asia,UMIC,Prevention,11338.278252037586,51007.351329765705,28076.978435520687,11338.278252037586,61663.56200707961,12086.831382237113,28076.978435520687,11338.278252037586,12859.497250852632,5669.139126018792,283456.9563009397,high_capture,17942.470583520637,0.6329874848607184,28345.695630093964,218144.4528429495,216713.8321380263,182354.58269785187,381063.99627529195,Prevention
SVK,Slovak Republic,Eur. & Cent. Asia,HIC,Prevention,7050.068556374945,6339.370670089651,17458.084766151274,7050.068556374945,38342.006600699126,1502.1933576495912,17458.084766151274,7050.068556374945,7995.95275435525,3525.0342781874724,176251.71390937362,high_capture,11103.857976290537,0.63,17625.17139093736,109691.26068597942,140191.70325893932,112814.02202768579,236656.70130039414,Prevention
SVN,Slovenia,Eur. & Cent. Asia,HIC,AD-bio-CNG,795.0082235515863,1191.3728600174857,1810.001875657255,795.0082235515863,3975.184265245589,282.3107355508136,1810.001875657255,795.0082235515863,828.9964034949736,262.45570185800096,12065.07880313581,high_capture,1756.7718043180967,0.8839011986416786,1987.5205588789656,18495.04821534113,20996.548885018416,18284.68082748592,18375.06834051935,AD-bio-CNG
ESP,Spain,Eur. & Cent. Asia,HIC,AD-bio-CNG,106778.96562603489,114149.1390901527,205657.4742286946,106778.96562603489,451671.5516038864,27049.06960744445,205657.4742286946,106778.96562603489,94192.8893999291,7627.068973288207,296608.23785009695,high_capture,168176.87086100495,0.63,266947.4140650872,1738256.0198291917,2048729.362735481,1735571.4655678044,427305.69177636364,AD-bio-CNG
SWE,Sweden,Eur. & Cent. Asia,HIC,Prevention,301.1048057553959,78.20432502292748,745.6258304920868,301.1048057553959,1637.5674019986964,18.53149527021584,745.6258304920868,301.1048057553959,341.50303386091144,150.55240287769797,7527.620143884898,high_capture,474.24006906474847,0.63,752.7620143884897,4492.310445955304,6033.142027660858,4818.228917563552,10107.486119597132,Prevention
CHE,Switzerland,Eur. & Cent. Asia,HIC,,,,,,,,,,,,,high_capture,,,,,,,,
TJK,Tajikistan,Eur. & Cent. Asia,LMIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,high_capture,,,,,,,,
TKM,Turkmenistan,Eur. & Cent. Asia,UMIC,Prevention,1102.1354977976694,13668.7105586242,4093.827199794553,1102.1354977976694,8990.994809521038,3238.9723329602584,4093.827199794553,1102.1354977976694,1875.008015628285,551.0677488988347,41330.0811674126,high_capture,2755.338744494173,1.0,2755.338744494173,39552.96889892625,31636.280816862836,28103.07752446832,56319.12393746091,Prevention
TUR,Türkiye,Eur. & Cent. Asia,UMIC,Prevention,176949.42016836995,546535.319274341,438179.8491629345,176949.42016836995,962344.66116654,129508.39587412914,438179.8491629345,176949.42016836995,200690.1340409596,88474.71008418498,4423735.504209249,high_capture,290876.710513786,0.6575363970947463,442373.5504209248,3273094.080501399,3559395.0265194685,2964048.4763490325,6006104.809404246,Prevention
UKR,Ukraine,Eur. & Cent. Asia,LMIC,Prevention,70905.60081684186,86455.4263730524,135029.36672925454,70905.60081684186,296555.8330006128,20486.69718007292,135029.36672925454,70905.60081684186,61844.60960522938,35452.80040842093,1363216.9641123302,high_capture,87190.92965418703,0.4918704793400579,177264.00204210466,900063.3742813526,1089677.08372884,886792.7050323255,1837535.6214311076,Prevention
GBR,United Kingdom,Eur. & Cent. Asia,HIC,AD-bio-CNG,15263.96056881516,21369.65282296784,32785.5927148239,15263.96056881516,72004.77195052236,5063.807150037838,32785.5927148239,15263.96056881516,15016.08302873754,4131.445327292638,179177.94885135762,high_capture,24040.737895883874,0.63,38159.901422037896,250147.2884153605,295718.6003928772,246547.14527847903,249974.39597984427,AD-bio-CNG
UZB,Uzbekistan,Eur. & Cent. Asia,LMIC,AD-electricity,33432.11262689066,225688.44693563395,78733.54938176041,33432.11262689066,172917.15045083035,53479.70698172902,78733.54938176041,33432.11262689066,36060.6417869994,11415.843336011449,542838.642696,high_capture,55843.40831442106,0.6681409450565703,83580.28156722666,754531.1800147747,648280.176548242,571515.6406739017,750303.71475582,AD-electricity
ATG,Antigua and Barbuda,L. Amer. & the Caribbean,HIC,Prevention,101.33759133370712,393.3250460896453,251.78154925049392,101.33759133370712,552.970726892909,93.2033008293438,251.78154925049392,101.33759133370712,115.31811187723692,50.668795666853555,2541.9128260963325,high_capture,161.07254274697092,0.6357859531772576,253.34397833426775,1894.012761926195,1960.4551419001152,1637.1511532098068,3418.1474586398544,Prevention
ARG,Argentina,L. Amer. & the Caribbean,UMIC,AD-bio-CNG,138946.95851333332,225106.13964806305,224248.31480820003,138946.95851333332,492501.3529114146,53341.72196949,224248.31480820003,138946.95851333332,102707.654045,61868.97383687772,2016135.9,high_capture,108932.64774124998,0.31359491105606846,347367.39628333325,1186045.032264663,1400098.5235585244,1082479.5533798,2543864.73345216,Prevention
ABW,Aruba,L. Amer. & the Caribbean,HIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,high_capture,,,,,,,,
BHS,"Bahamas, The",L. Amer. & the Caribbean,HIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,high_capture,,,,,,,,
BRB,Barbados,L. Amer. & the Caribbean,HIC,Prevention,1860.0160611471183,5728.830512041319,3701.147077491553,1860.0160611471183,8128.578110153378,1357.518212792418,3701.147077491553,1860.0160611471183,1695.1571472445462,930.008030573559,37365.69758805024,high_capture,2354.376981497857,0.5063132584018342,4650.040152867796,27643.304993246446,28685.534378566088,23920.464411452132,50173.50836739858,Prevention
BLZ,Belize,L. Amer. & the Caribbean,UMIC,Prevention,364.2032276699518,588.6154930284565,1352.8146790186522,364.2032276699518,2971.095056945972,139.4798206088306,1352.8146790186522,364.2032276699518,619.6007410735053,182.1016138349759,13657.62103762319,high_capture,910.5080691748794,1.0,910.5080691748794,9142.128606632492,11385.128349941178,9286.727051549184,18610.784933934534,Prevention
BOL,Bolivia,L. Amer. & the Caribbean,LMIC,Prevention,26076.8207644,64387.10663049145,51841.72613320849,26076.8207644,113856.464338231,15257.332144175189,51841.72613320849,26076.8207644,23743.955789988,13038.4103822,523378.89324000006,high_capture,28323.6002748125,0.4344640097151689,65192.051910999995,320706.1514872429,354918.1770508073,284416.81519997196,677459.27873498,Prevention
BRA,Brazil,L. Amer. & the Caribbean,UMIC,Prevention,623564.0318546997,286306.00577043154,1083287.2024378907,623564.0318546997,2379150.154366171,67843.79751648843,1083287.2024378907,623564.0318546997,496154.8420755325,311782.01592734986,10936550.523340171,high_capture,502551.07225674955,0.3223733548338157,1558910.079636749,4670774.469485977,6695774.820565227,4971600.824077903,13670428.356416889,Prevention
VGB,British Virgin Islands,L. Amer. & the Caribbean,HIC,Prevention,28.891016205186048,177.50483954684285,107.31423514335332,28.891016205186048,235.68697066892105,42.06199712788729,107.31423514335332,28.891016205186048,49.15084131907277,14.445508102593024,1083.4131076944768,high_capture,72.22754051296512,1.0,72.22754051296512,856.02624518455,872.146379178741,736.6847994619877,1476.3309280850071,Prevention
CYM,Cayman Islands,L. Amer. & the Caribbean,HIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,high_capture,,,,,,,,
CHL,Chile,L. Amer. & the Caribbean,HIC,Prevention,91783.75812366587,137958.48829020315,144765.21272947325,91783.75812366587,317938.01074828516,32690.993400767864,144765.21272947325,91783.75812366587,66303.71068557024,45891.879061832944,1461507.215699565,high_capture,61215.021286194395,0.2667793192940112,229459.3953091647,659212.7071545249,806501.236211839,599715.7209082247,1794516.9314964623,Prevention
COL,Colombia,L. Amer. & the Caribbean,UMIC,Prevention,131021.2842191779,113244.03399736702,219145.8624857962,131021.2842191779,481295.1832057507,26834.593608309,219145.8624857962,131021.2842191779,100370.68706106172,65510.64210958895,2212432.484813999,high_capture,95301.67347969642,0.29095020415239337,327553.21054794476,930980.3789706677,1272196.9345707425,936511.5203980353,2730873.5885435473,Prevention
CRI,Costa Rica,L. Amer. & the Caribbean,UMIC,Prevention,8941.663554290742,1423.820230200104,23092.425197628516,8941.663554290742,50716.32605830317,337.39205413326323,23092.425197628516,8941.663554290742,10576.52906014767,4470.831777145372,233134.3657637253,high_capture,14792.985589085712,0.6617554104677607,22354.158885726854,139279.07824182417,188234.192015794,150371.1541491049,313608.20736835164,Prevention
CUB,Cuba,L. Amer. & the Caribbean,UMIC,Prevention,23346.07676024764,141929.6417070254,86717.83482210187,23346.07676024764,190452.49462838788,33632.007989661346,86717.83482210187,23346.07676024764,39717.5130883713,11673.03838012382,875477.8785092867,high_capture,58365.19190061911,1.0,58365.19190061911,690225.0947636593,705115.9396953605,595295.7747903646,1192984.5224486545,Prevention
CUW,Curaçao,L. Amer. & the Caribbean,HIC,Prevention,584.2765099855538,,1125.5716735102092,584.2765099855538,2472.0166681148794,,1125.5716735102092,584.2765099855538,515.5214929691457,292.138254992777,11363.442166843772,high_capture,687.2499647388214,0.4704963851829769,1460.6912749638846,,,6961.7581233892315,15102.08197502296,Prevention
DMA,Dominica,L. Amer. & the Caribbean,UMIC,,,,,,,,,,,,,high_capture,,,,,,,,
DOM,Dominican Republic,L. Amer. & the Caribbean,UMIC,Prevention,25955.394397859694,109844.29881337908,74079.20148439454,25955.394397859694,162695.12207869434,26028.98373361743,74079.20148439454,25955.394397859694,33928.91047808591,12977.697198929847,747881.9355933705,high_capture,48355.82667738225,0.7452142847248695,64888.48599464924,561876.4915789035,588698.3311106013,492182.48377183295,1010937.6327183299,Prevention
ECU,Ecuador,L. Amer. & the Caribbean,UMIC,AD-bio-CNG,28640.270490660405,40634.07185396799,87729.93527389449,28640.270490660405,192675.3021541276,9628.752759526476,87729.93527389449,28640.270490660405,40181.06378729367,6981.666927348652,431813.8487241,high_capture,68861.16452537179,0.9617390247459768,71600.676226651,702113.6066161186,844526.0841567517,709028.4062487514,614449.3786613193,AD-bio-CNG
SLV,El Salvador,L. Amer. & the Caribbean,UMIC,Prevention,6672.348757168071,5272.4788930849345,18233.378317790062,6672.348757168071,40044.73120494948,1249.3799753513786,18233.378317790062,6672.348757168071,8351.043859290165,3336.174378584035,184078.85068236943,high_capture,11786.939042274122,0.7066140857587202,16680.871892920175,115280.99735523733,148803.8696917505,119890.8529206523,248199.79907234065,Prevention
GRD,Grenada,L. Amer. & the Caribbean,UMIC,Prevention,145.94975999999997,465.2079123015548,272.9781397848,145.94975999999997,599.5233599603362,110.23684718148002,272.9781397848,145.94975999999997,125.02633238,72.97487999999998,2755.9074,high_capture,165.61243599999995,0.45388888888888884,364.8743999999999,1994.0930761967538,2018.1716766740556,1676.8369712999993,3656.8390518399997,Prevention
GTM,Guatemala,L. Amer. & the Caribbean,UMIC,Prevention,42788.59324030345,54801.23847913023,112005.70131180069,42788.59324030345,245990.51938042263,12985.840506650233,112005.70131180069,42788.59324030345,51299.57311491631,21394.296620151727,1130776.7769636218,high_capture,72226.48200058973,0.6751937984496124,106971.48310075862,728619.6613337458,906823.1017283881,734524.5510515,1523688.83904683,Prevention
GUY,Guyana,L. Amer. & the Caribbean,HIC,Prevention,1329.8067248208915,6421.714065774168,3874.118109028204,1329.8067248208915,8508.462646271946,1521.705657605045,3874.118109028204,1329.8067248208915,1774.3793651776796,664.9033624104458,39111.9624947321,high_capture,2528.58837528443,0.7605882352941177,3324.5168120522285,30058.637479840567,30623.680402733306,25736.662157916926,52867.4832562794,Prevention
HTI,Haiti,L. Amer. & the Caribbean,LMIC,Prevention,13532.499344990523,68698.99960562137,50265.792192000066,13532.499344990523,110395.34759000478,16279.08924329817,50265.792192000066,13532.499344990523,23022.164510665138,6766.2496724952625,507468.7254371448,high_capture,33831.24836247631,1.0,33831.24836247631,386517.1895973635,411934.44833844877,345061.8176730771,691510.7165290159,Prevention
HND,Honduras,L. Amer. & the Caribbean,LMIC,Prevention,20082.72173867894,44585.13188693903,58812.436564919175,20082.72173867894,129165.76252095107,10565.005969203508,58812.436564919175,20082.72173867894,26936.601032742055,9871.16831223202,583689.5328331757,high_capture,37893.996092201894,0.7547581764122894,50206.80434669735,398059.3728051765,472074.9974699849,385350.07645041455,786338.9166808289,Prevention
JAM,Jamaica,L. Amer. & the Caribbean,UMIC,Prevention,5575.582857217892,29713.20198046753,20710.223743993,5575.582857217892,45484.45869811139,7040.915726880469,20710.223743993,5575.582857217892,9485.46033584194,2787.791428608946,209084.35714567095,high_capture,13938.957143044729,1.0,13938.957143044729,160658.83195280118,169389.17294356457,142170.39338048472,284912.28400383424,Prevention
MEX,Mexico,L. Amer. & the Caribbean,UMIC,AD-bio-CNG,326048.4723917902,689682.0621114118,580987.9341091712,326048.4723917902,1275984.365004965,163428.81123548248,580987.9341091712,326048.4723917902,266097.4633938342,122778.6720792132,4417480.305183436,high_capture,355438.32292562694,0.4360558052221401,815121.1809794754,3975863.0814330624,4398736.573091133,3601071.4900369877,5873723.49910233,Prevention
NIC,Nicaragua,L. Amer. & the Caribbean,LMIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,high_capture,,,,,,,,
PAN,Panama,L. Amer. & the Caribbean,HIC,Prevention,7165.2157598882595,8702.911909461336,20147.49105171608,7165.2157598882595,44248.5670816642,2062.2640862894136,20147.49105171608,7165.2157598882595,9227.723929984786,3582.6078799441298,203403.17259334575,high_capture,17913.03939972065,1.0,17913.03939972065,183449.2895267059,216932.68061261933,185666.14473897585,300850.10692782607,Prevention
PRY,Paraguay,L. Amer. & the Caribbean,UMIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,high_capture,,,,,,,,
PER,Peru,L. Amer. & the Caribbean,UMIC,Prevention,68517.74115390179,120236.41766045376,163426.25869815925,68517.74115390179,358921.99938686506,28491.52658154336,163426.25869815925,68517.74115390179,74850.63000181546,28178.83363229445,1357089.721599389,high_capture,131032.11681410136,0.7649529281461996,171294.35288475448,1382439.5898997174,1592633.6450445852,1350778.8009356072,1943398.8129258854,Prevention
PRI,Puerto Rico,L. Amer. & the Caribbean,HIC,AD-bio-CNG,7525.887581150084,39057.2505774223,23139.398233320124,7525.887581150084,50819.48974828791,9255.105189271057,23139.398233320124,7525.887581150084,10598.043113902691,1413.822811487733,87772.01425384368,high_capture,18814.71895287521,1.0,18814.71895287521,220621.99455138444,223129.128532979,194106.09909337957,126227.99472631002,AD-bio-CNG
SXM,Sint Maarten (Dutch),L. Amer. & the Caribbean,HIC,Prevention,58.77858780605551,,190.39935578260375,58.77858780605551,418.1611817087564,,190.39935578260375,58.77858780605551,87.20454011365199,16.455443427185475,1076.2735401789614,high_capture,146.94646951513877,1.0,146.94646951513877,,,1511.573048211058,1523.8616013984063,Prevention
KNA,St. Kitts and Nevis,L. Amer. & the Caribbean,HIC,,,,,,,,,,,,,high_capture,,,,,,,,
LCA,St. Lucia,L. Amer. & the Caribbean,UMIC,,,,,,,,,,,,,high_capture,,,,,,,,
MAF,St. Martin (French),L. Amer. & the Caribbean,HIC,,,,,,,,,,,,,high_capture,,,,,,,,
