iso3,region,country,income_generation_year,income_2022,gdp,population_generation_year,msw_year_reported,msw_tpy,msw_kg_cap_day,msw_2022_tpy,population_2022,msw_2030_tpy,population_2030,msw_2040_tpy,population_2040,msw_2050_tpy,population_2050,food_pct,green_pct,wood_pct,collection_total_population_pct,collection_total_weight_pct,treatment_open_dump_pct,treatment_controlled_landfill_pct,treatment_sanitary_landfill_pct,treatment_unspecified_landfill_pct,treatment_anaerobic_digestion_pct,treatment_composting_pct,treatment_recycling_pct,treatment_incineration_pct,treatment_mbt_pct,treatment_rdf_pct,treatment_other_pct,treatment_uncollected_pct,treatment_unaccounted_pct,food_frac,green_frac,wood_frac,collection_total_population_frac,collection_total_weight_frac,treatment_open_dump_frac,treatment_controlled_landfill_frac,treatment_sanitary_landfill_frac,treatment_unspecified_landfill_frac,treatment_anaerobic_digestion_frac,treatment_composting_frac,treatment_recycling_frac,treatment_incineration_frac,treatment_mbt_frac,treatment_rdf_frac,treatment_other_frac,treatment_uncollected_frac,treatment_unaccounted_frac,ofmsw_food_green_frac,ofmsw_food_green_wood_frac,ofmsw_food_green_tpy_tpy,ofmsw_food_green_wood_tpy_tpy,ofmsw_food_green_2022_tpy,ofmsw_food_green_wood_2022_tpy,ofmsw_food_green_2030_tpy,ofmsw_food_green_wood_2030_tpy,ofmsw_food_green_2040_tpy,ofmsw_food_green_wood_2040_tpy,ofmsw_food_green_2050_tpy,ofmsw_food_green_wood_2050_tpy,landfill_dump_uncollected_frac,known_diversion_or_treatment_frac,ofmsw_food_green_2022_to_landfill_dump_uncollected_tpy,country_wdi,gdp_current_usd_2022,gdp_per_capita_current_usd_2022,population_wdi_2022,urban_population_pct_2022,country_ember,electricity_carbon_intensity_latest_year,electricity_carbon_intensity_latest_gco2_kwh,electricity_carbon_intensity_2022_gco2_kwh,ofmsw_food_green_2022_kg_per_cap_day,unmanaged_ofmsw_food_green_2022_kg_per_cap_day,doc_food_green_weighted,first_pass_ch4_open_dump_tpy,first_pass_ch4_controlled_landfill_tpy,first_pass_ch4_sanitary_landfill_tpy,first_pass_ch4_unspecified_landfill_tpy,first_pass_ch4_uncollected_tpy,first_pass_ch4_unaccounted_tpy,first_pass_ch4_total_tpy,first_pass_co2e_gwp100_tpy,first_pass_co2e_gwp20_tpy,first_pass_ch4_kg_per_cap_year,ad_screen_diverted_ofmsw_tpy,ad_screen_avoided_ch4_tpy,ad_screen_avoided_landfill_gwp100_tco2e,ad_screen_electricity_generated_mwh,ad_screen_avoided_grid_tco2e,ad_screen_process_tco2e,ad_screen_net_gwp100_benefit_tco2e,ad_screen_grid_credit_share,ad_screen_electricity_yield_kwh_per_tonne,ad_screen_process_emissions_kgco2e_per_tonne,ad_screen_electricity_yield_source,ad_screen_process_emissions_source
JPN,E. Asia & Pacific,Japan,HIC,HIC,4262463317797.0,125324442.0,2022.0,40344000.0,0.8819628883670997,40343999.99999999,125324442.0,40214641.749543846,119948756.0,39244460.94279097,112525652.0,38088782.670152836,105458719.0,0.283,,,0.9999,0.9999,,,0.0083764962454462,,0.0033704245247949,0.0042873782558053,0.157146043468563,0.771703303511685,,0.0121682238358405,0.0428490000247825,0.0001486951996233,,0.283,,,0.9999,0.9999,,,0.0083764962454462,,0.0033704245247949,0.0042873782558053,0.157146043468563,0.771703303511685,,0.0121682238358405,0.0428490000247825,0.0001486951996233,,0.283,0.283,11417351.999999998,11417351.999999998,11417351.999999996,11417351.999999996,11380743.615120906,11380743.615120906,11106182.446809843,11106182.446809843,10779125.495653251,10779125.495653251,0.0085251914450695,0.9915243736214712,97335.11159574732,Japan,4262463317796.53,34065.6438962526,125124989.0,91.9776532428406,Japan,2025.0,477.26,519.6,0.2499933601461188,0.0021312412552418,0.15,,,4781.870308046881,,33.95410869618966,,4815.824416743071,130990.42413541154,389118.61287284014,0.038488110610288,38934.04463829893,1926.3297666972285,52396.169654164616,7393.708854190344,3841.771120637303,2892.371242134589,53345.56953266733,0.07201668581464314,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
KIR,E. Asia & Pacific,Kiribati,LMIC,LMIC,285259894.0,127351.0,2021.0,14263.312,0.3068493150684931,14747.376758829449,129403.0,18442.42649041588,145180.0,21433.03146782137,163808.0,24498.06696881218,181780.0,0.6679,,,0.54,0.5307,,,,0.528158334629084,,,0.0025416653709156,,,,,0.4693,,0.6679,,,0.54,0.5307,,,,0.528158334629084,,,0.0025416653709156,,,,,0.4693,,0.6679,0.6679,9526.4660848,9526.4660848,9849.77293722219,9849.77293722219,12317.696652948767,12317.696652948767,14315.121717357892,14315.121717357892,16362.258928469657,16362.258928469657,0.997458334629084,0.0025416653709156,9824.738110436265,Kiribati,270040453.254018,2069.7671726925,130469.0,60.5739126559419,Kiribati,2024.0,500.0,500.0,0.2068359478501467,0.2063102400840353,0.15,,,,156.06719012993676,92.44996878876748,,248.51715891870424,6759.666722588755,20080.186440631303,1.904798526230018,3929.895244174506,99.40686356748171,2703.8666890355025,746.3006099887976,373.1503049943988,291.9479877944799,2785.0690062354215,0.13398242706337327,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
KOR,E. Asia & Pacific,"Korea, Rep.",HIC,HIC,1673916511799.71,51805631.0,2022.0,23038561.400207,1.2183877521332958,23038561.400207,51805631.0,23955080.16353319,51255051.0,23826399.94086626,49103340.0,22596401.582020298,45373929.0,0.242451590035731,,0.0531613895682304,0.999734745102489,,,,0.10227826117558,,,0.214086809559024,0.38431288808126,0.240038498598715,,,0.0592838231638773,,,0.242451590035731,,0.0531613895682304,0.999734745102489,,,,0.10227826117558,,,0.214086809559024,0.38431288808126,0.240038498598715,,,0.0592838231638773,,,0.242451590035731,0.2956129796039614,5585735.843616005,6810497.781304005,5585735.843616004,6810497.781304003,5807947.27508202,7081432.623793797,5776748.550490272,7043393.079755125,5478533.492646728,6679789.599988686,0.10227826117558,0.8977220194028763,571299.3494711564,"Korea, Rep.",1799363116866.52,34822.4048404971,51672569.0,81.1624941626873,South Korea,2025.0,417.06,438.06,0.2961607322624226,0.030290804724287,0.15,,,28564.967473557816,,,,28564.967473557816,776967.1152807726,2308049.3718634713,0.5528071862182392,228519.73978846255,11425.986989423127,310786.846112309,43396.68377965495,19010.351296515648,16976.502949145095,312820.6944596796,0.06077075984167649,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
LAO,E. Asia & Pacific,Lao PDR,LMIC,LMIC,14426380125.65,6748779.0,2015.0,351893.0,0.1428540497412797,455560.94062532345,7505704.0,592600.5155297098,8311151.0,811924.7199092429,9134041.0,1040193.3016804951,9733998.0,,,,,0.55,0.55,,,,,,,,,,,0.45,,,,,,0.55,0.55,,,,,,,,,,,0.45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,Lao PDR,15468785203.7532,2046.40440255621,7559007.0,38.0682382805397,Lao People's Democratic Republic (the),2024.0,232.08,237.27,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
MAC,E. Asia & Pacific,"Macao SAR, China",HIC,HIC,24999113476.0,699757.0,2022.0,443038.96,1.7346098286448206,443038.96,699757.0,559757.522706157,726480.0,562128.3971377749,708422.0,540195.2269826562,670881.0,0.38,,0.023,1.0,,,,,,,0.0011409831767391,0.0128780096450208,0.98598100717824,,,,,,0.38,,0.023,1.0,,,,,,,0.0011409831767391,0.0128780096450208,0.98598100717824,,,,,,0.38,0.403,168354.8048,178544.70088000002,168354.8048,178544.70088000002,212707.85862833963,225582.28165058125,213608.79091235445,226537.7440465233,205274.18625340937,217698.67647401048,,1.0,,"Macao SAR, China",24929307447.3237,36806.891255461,677300.0,100.0,Macao,2024.0,474.36,448.98,0.6810069991849184,,0.15,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
MYS,E. Asia & Pacific,Malaysia,UMIC,UMIC,314443047642.0,29409588.0,2012.0,13963724.0,1.3008267263788864,18451974.736524493,34482632.0,22216702.69907533,37767553.0,26081974.67786611,41348543.0,28959095.36449629,44178897.0,0.36,0.04,,,,,0.140843419188342,0.0254416093693227,,,,0.0012319241962006,0.001870018320343,,,,,0.830608871932342,0.36,0.04,,,,,0.140843419188342,0.0254416093693227,,,,0.0012319241962006,0.001870018320343,,,,,0.830608871932342,0.3999999999999999,0.3999999999999999,5585489.6,5585489.6,7380789.894609797,7380789.894609797,8886681.07963013,8886681.07963013,10432789.871146442,10432789.871146442,11583638.145798516,11583638.145798516,0.9968939004900068,0.0031019425165437,7357864.426734786,Malaysia,407830525989.553,11754.5678336248,34695493.0,75.9741357073003,Malaysia,2025.0,601.97,604.04,0.5828233130168561,0.5810130058098818,0.155,,42967.47498279439,9701.92395567819,,,190047.03661827563,242716.4355567482,6601887.0471435515,19611487.992985256,6.995618582412079,2943145.7706939145,97086.57422269929,2640754.8188574207,558913.4945036424,337606.10721998016,218643.3561590802,2759717.5699183205,0.12233357170312624,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
MHL,E. Asia & Pacific,Marshall Islands,UMIC,UMIC,232900000.0,44652.0,2019.0,21187.374,1.3,20050.525195626386,40682.0,14567.018768428195,31595.0,13417.84087647658,26707.0,13678.292366735905,25244.0,0.0826758633722304,,,0.827,,,,,0.388020329311914,,,,,,,0.438979670688086,0.173,,0.0826758633722304,,,0.827,,,,,0.388020329311914,,,,,,,0.438979670688086,0.173,,0.0826758633722304,0.0826758633722304,1751.6844380403468,1751.6844380403468,1657.69448161507,1657.69448161507,1204.3408534392856,1204.3408534392856,1109.331579053906,1109.331579053906,1130.8646308776797,1130.8646308776797,0.561020329311914,0.438979670688086,930.0003039742292,Marshall Islands,258723510.742188,6455.66062185762,40077.0,77.9855966195187,,,,,0.1133225719678023,0.0635762666438495,0.15,,,,19.296574759644656,5.735622906388142,,25.032197666032797,680.8757765160921,2022.6015714154496,0.6246025816810838,372.0001215896917,10.01287906641312,272.35031060643684,70.64410128230023,,27.635517032776605,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
FSM,E. Asia & Pacific,"Micronesia, Fed. Sts.",LMIC,LMIC,415956896.0,111859.0,2022.0,27375.0,0.6704869523239078,27375.0,111859.0,29403.2686722648,116074.0,39315.63093088974,121445.0,42073.6234928206,126179.0,0.1784,,,,0.3551,,,,,,,,,,,,0.6449,0.3551,0.1784,,,,0.3551,,,,,,,,,,,,0.6449,0.3551,0.1784,0.1784,4883.7,4883.7,4883.7,4883.7,5245.54313113204,5245.54313113204,7013.90855807073,7013.90855807073,7505.934431119195,7505.934431119195,1.0,,4883.7,"Micronesia, Fed. Sts.",415956900.0,3710.12451611752,112114.0,22.4122701819053,,,,,0.1193428117808659,0.1193428117808659,0.15,,,,,62.9899626,52.026056100000005,115.0160187,3128.43570864,9293.29431096,1.025884534491678,1953.48,46.00640748000001,1251.374283456,370.97256415728003,,145.12207572,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
MNG,E. Asia & Pacific,Mongolia,LMIC,LMIC,14206359017.51,3199569.0,2019.0,1612000.0,1.3803228985417673,1662827.3450042224,3362435.0,2075425.4122055045,3687276.0,2607961.067980198,4074235.0,3168241.8043518085,4484156.0,0.292,,,,0.880139081910385,,,,0.702973414743531,,,0.0874137818417429,,,,0.0009095297636717,0.2087,,0.292,,,,0.880139081910385,,,,0.702973414743531,,,0.0874137818417429,,,,0.0009095297636717,0.2087,,0.292,0.292,470703.99999999994,470703.99999999994,485545.5847412329,485545.5847412329,606024.2203640072,606024.2203640072,761524.6318502178,761524.6318502178,925126.606870728,925126.606870728,0.911673414743531,0.0883233116054146,442659.0012546843,Mongolia,17146471713.748,4993.51487463495,3433748.0,69.783805847168,Mongolia,2025.0,816.31,814.19,0.3874081254662188,0.3531896886431779,0.15,,,,10239.769131575667,2026.6672707099065,,12266.436402285572,333647.07014216756,991128.0613046744,3.5723170140282785,177063.60050187373,4906.574560914229,133458.828056867,33624.986125837146,27377.127453795347,13153.877817683699,147682.07769297864,0.18537880751319466,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
MMR,E. Asia & Pacific,Myanmar,LMIC,LMIC,75065106227.69,52456126.0,2019.0,7475200.0,0.390421511493243,6487191.731538978,53566461.0,7258857.497157598,56221653.0,9536283.806770744,58114558.0,12011262.066351894,58630433.0,0.182,0.541,,,0.83,0.18,0.3,0.03,,,,0.11,,,,,0.38,,0.182,0.541,,,0.83,0.18,0.3,0.03,,,,0.11,,,,,0.38,,0.7230000000000001,0.7230000000000001,5404569.600000001,5404569.600000001,4690239.621902682,4690239.621902682,5248153.970444944,5248153.970444944,6894733.192295249,6894733.192295249,8684142.473972421,8684142.473972421,0.89,0.11,4174313.263493387,Myanmar,62253049903.28,1158.05005055976,53756787.0,30.311095757938,Myanmar,2024.0,502.99,563.87,0.2390390550472569,0.2127447589920586,0.1874135546334716,21096.347510964755,70321.15836988253,8790.144796235316,,44536.73363425894,,144744.38431134154,3937047.2532684896,11695346.252356395,2.6925787865882223,1669725.305397355,57897.75372453662,1574818.901307396,317086.5726711071,178795.60573205716,124042.22321266412,1629572.2838267891,0.10971934630121737,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
NRU,E. Asia & Pacific,Nauru,HIC,HIC,124530027.0,11626.0,2020.0,569.674,0.1342465753424657,603.023643843165,11757.0,752.1648274185405,12461.0,953.4303757531889,13947.0,1177.8036837643426,15683.0,0.1248,,,1.0,0.86,,,,,,,,,,,,0.14,0.86,0.1248,,,1.0,0.86,,,,,,,,,,,,0.14,0.86,0.1248,0.1248,71.09531519999999,71.09531519999999,75.25735075162699,75.25735075162699,93.87017046183384,93.87017046183384,118.98811089399796,118.98811089399796,146.98989973378994,146.98989973378994,1.0,,75.25735075162699,Nauru,152373433.909474,12911.9086441381,11801.0,100.0,Nauru,2024.0,600.0,750.0,0.0174717839680702,0.0174717839680702,0.15,,,,,0.2107205821045556,1.9416396493919756,2.152360231496531,58.544198296705645,173.9107067049197,0.1823879528426854,30.102940300650797,0.8609440925986125,23.41767931868226,5.716651796796459,4.287488847597344,2.236317331995047,25.46885083428456,0.16834245390552907,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
NCL,E. Asia & Pacific,New Caledonia,HIC,HIC,9623318718.31,288470.0,2023.0,112661.9585,1.07,111072.4302725195,285776.0,122807.0935981301,306437.0,133751.47863687307,326687.0,141541.82459996713,340136.0,,,,0.67,,,,,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,New Caledonia,9623318718.31459,33516.363085906,287123.0,67.5720305021282,New Caledonia,2024.0,560.9,566.34,0.0,,,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
NZL,E. Asia & Pacific,New Zealand,HIC,HIC,249509991440.0,5112112.0,2022.0,3601300.0,1.9300389628524872,3601300.0000000005,5112112.0,3941444.4341398,5394543.0,4277400.713767691,5608263.0,4534129.465488616,5749747.0,0.0901,0.0574,0.1262,,1.0,,,,0.908,,,0.092,,,,,,,0.0901,0.0574,0.1262,,1.0,,,,0.908,,,0.092,,,,,,,0.1475,0.2737,531191.75,985675.81,531191.75,985675.8100000002,581363.0540356205,1078773.3416240634,630916.6052807344,1170724.575358217,668784.0961595709,1240991.2347042344,0.908,0.092,482322.109,New Zealand,249509991440.438,49099.7090423358,5081700.0,83.8547305017812,New Zealand,2025.0,92.76,103.12,0.2863844506786505,0.2600370812162147,0.169457627118644,,,,16346.632019599998,,,16346.632019599998,444628.3909331199,1320807.8671836797,3.2167644724403246,192928.84360000002,6538.65280784,177851.35637324798,36637.85030314662,3778.0951232604793,14332.490862200402,167296.96063430805,0.022583166537729047,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
MNP,E. Asia & Pacific,Northern Mariana Islands,HIC,HIC,1096000000.0,46538.0,2022.0,29340.093636363632,1.727272727272727,29340.093636363632,46538.0,27209.040848834095,41856.0,27977.624686845586,42128.0,28882.686450572408,42789.0,0.154570214760775,,,,,,,,0.849975411455695,,,,0.0005832197415683,,,,,0.149441368802736,0.154570214760775,,,,,,,,0.849975411455695,,,,0.0005832197415683,,,,,0.149441368802736,0.154570214760775,0.154570214760775,4535.104574473975,4535.104574473975,4535.104574473975,4535.104574473975,4205.707287438986,4205.707287438986,4324.507456342082,4324.507456342082,4464.403047533104,4464.403047533104,0.9994167802584312,0.0005832197415683,4532.459611956062,Northern Mariana Islands,1096000000.0,23785.754590043,46078.0,91.8785788645608,,,,,0.2696502460969384,0.2694929807500956,0.15,,,,115.64182130049365,,20.331967058188212,135.97378835868184,3698.487043356146,10986.682099381493,2.9509481392135473,1812.983844782425,54.38951534347274,1479.3948173424585,344.29186153667314,,134.68475684504156,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
PLW,E. Asia & Pacific,Palau,HIC,UMIC,285600000.0,17803.0,2017.0,13048.17476,2.008,11425.02385429106,17770.0,12563.701790894333,17410.0,12275.778048184637,16643.0,11725.989165016812,15573.0,0.53,0.02,,0.92,0.908,,,,0.826,,,0.082,,,,,0.088,0.004,0.53,0.02,,0.92,0.908,,,,0.826,,,0.082,,,,,0.088,0.004,0.55,0.55,7176.496118000001,7176.496118000001,6283.763119860084,6283.763119860084,6910.035984991883,6910.035984991883,6751.67792650155,6751.67792650155,6449.294040759247,6449.294040759247,0.918,0.082,5768.494544031557,Palau,243826812.744141,13729.7602761496,17759.0,79.1134831712956,,,,,0.9694120935570516,0.8899203018853734,0.1518181818181818,,,,157.59906405086173,11.19347670417743,0.7631915934666429,169.5557323485058,4611.915919879358,13700.10317375927,9.547594591390608,2307.397817612623,67.82229293940233,1844.7663679517434,438.18277378353844,,171.41427647262415,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
PNG,E. Asia & Pacific,Papua New Guinea,LMIC,LMIC,24750626030.0,9502191.0,2019.0,1630100.8660499998,0.47,1661789.948058087,10110130.0,2084980.4086252109,11582360.0,3095738.9697804865,13294892.0,3558295.169884047,14836287.0,0.4018,,,,0.1233,,,,0.1233,,,,,,,,0.8767,,0.4018,,,,0.1233,,,,0.1233,,,,,,,,0.8767,,0.4018,0.4018,654974.5279788899,654974.5279788899,667707.2011297392,667707.2011297392,837745.1281856097,837745.1281856097,1243867.9180577996,1243867.9180577996,1429722.99925941,1429722.99925941,1.0,,667707.2011297392,Papua New Guinea,31653185952.609,3102.28968594061,10203169.0,14.7358658260841,Papua New Guinea,2024.0,513.74,529.41,0.179290845580988,0.179290845580988,0.15,,,,2469.848936978905,11707.578064608846,,14177.427001587752,385626.01444318687,1145536.1017282903,1.3895121213407082,267082.8804518957,5670.970800635102,154250.40577727478,50719.95669459223,26851.65227368407,19841.32010589088,161260.73794506796,0.16651078629462088,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
PHL,E. Asia & Pacific,Philippines,LMIC,LMIC,361751145451.6,111477954.0,2020.0,16628026.0,0.4086569046328062,17440184.806619525,113517326.0,19140799.800906707,120957813.0,25446097.000173654,129206096.0,30275594.7342175,134243619.0,0.5231,,,,0.5498,,,,,,,,,,,,0.4502,0.5498,0.5231,,,,0.5498,,,,,,,,,,,,0.4502,0.5498,0.5231,0.5231,8698120.4006,8698120.4006,9122960.672342671,9122960.672342671,10012552.375854298,10012552.375854298,13310853.340790838,13310853.340790838,15837163.605469173,15837163.605469173,1.0,,9122960.672342671,Philippines,404353369604.631,3548.06930572116,113964338.0,54.7902343568327,Philippines (the),2025.0,588.29,602.51,0.2193178431040315,0.2193178431040315,0.15,,,,,82143.13789377341,150474.11332961998,232617.2512233934,6327189.2332763,18795473.898850184,2.041140722665308,3649184.2689370685,93046.90048935736,2530875.69331052,692992.6312682974,417534.99026546185,271094.2501550659,2677316.433420916,0.15595279850128152,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
WSM,E. Asia & Pacific,Samoa,LMIC,LMIC,868898358.27,210867.0,2020.0,19780.378935,0.257,17710.76835479745,214537.0,20452.811841681272,225215.0,27155.62044167676,245914.0,38046.653642457975,271529.0,0.5353,0.1912,,0.989,0.2956,,,,0.233524,,,0.026604,0.005912,,,0.032516,0.7044,,0.5353,0.1912,,0.989,0.2956,,,,0.233524,,,0.026604,0.005912,,,0.032516,0.7044,,0.7265,0.7265,14370.4452962775,14370.4452962775,12866.873209760346,12866.873209760346,14858.967802981446,14858.967802981446,19728.558250878166,19728.558250878166,27640.89387124572,27640.89387124572,0.937924,0.065032,12068.149188391262,Samoa,889554711.842341,4132.44717734444,215261.0,17.5007949951039,Samoa,2024.0,375.0,375.0,0.1637626296635291,0.1535969006645359,0.1631589814177563,,,,98.04953164835656,197.1705694578212,,295.22010110617776,8029.986750088035,23853.784169379163,1.3714518705486725,4827.259675356505,118.08804044247111,3211.994700035214,916.7131988144448,343.7674495554168,358.6122940225594,3197.1498555680714,0.10752309559613558,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
SGP,E. Asia & Pacific,Singapore,HIC,HIC,505439514078.0,5765718.0,2023.0,1851948.6216,0.88,1787655.021598317,5534051.0,1974930.4135742343,6018264.0,2063437.837360758,6195539.0,2033048.053511439,6090563.0,0.11010292524377,0.0299295774647887,0.0567443120260022,,1.0,,0.05,,,,,0.52,0.43,,,,,,0.11010292524377,0.0299295774647887,0.0567443120260022,,1.0,,0.05,,,,,0.52,0.43,,,,,,0.1400325027085587,0.1967768147345608,259333.00037031353,364420.5508105086,250329.80665393485,351769.06099435943,276554.4484880489,388620.5161055468,288948.36454916286,406036.7250386209,284692.8070599705,400056.72017228,0.05,0.95,12516.490332696743,Singapore,509017841146.557,90299.0694637269,5637022.0,100.0,Singapore,2025.0,497.09,504.22,0.1216662072142186,0.0060833103607109,0.1606866537717601,,536.3287862740333,,,,,536.3287862740333,14588.142986653706,43335.36593094189,0.0951439938098579,5006.596133078698,214.53151450961332,5835.257194661482,950.7698083359579,479.3971527591567,371.93502013028336,5942.719327290355,0.0806696608668111,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
SLB,E. Asia & Pacific,Solomon Islands,LMIC,LMIC,1469789119.09,673962.0,2017.0,211556.6718,0.86,229828.18990963613,771660.0,282898.3102816605,928225.0,353593.48940772243,1126393.0,420593.6753467045,1300802.0,0.622,,,0.12,,,0.0954102833684694,,,,,,,,,,,0.904589716631531,0.622,,,0.12,,,0.0954102833684694,,,,,,,,,,,0.904589716631531,0.622,0.622,131588.24985959998,131588.24985959998,142953.1341237937,142953.1341237937,175962.74899519284,175962.74899519284,219935.15041160336,219935.15041160336,261609.26606565015,261609.26606565015,1.0000000000000004,,142953.13412379374,Solomon Islands,1466670929.62333,1877.78104490956,781066.0,29.3511689856806,Solomon Islands,2024.0,636.36,636.36,0.5014331980357217,0.501433198035722,0.15,,545.5679614064787,,,,3879.418052658953,4424.986014065431,120359.61958257972,357538.8699364868,5.665316393320706,57181.2536495175,1769.9944056261725,48143.84783303189,10858.916542830912,6910.180131195879,4247.938152369005,50806.089811858765,0.1360108632013432,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
TWN,E. Asia & Pacific,"Taiwan, China",HIC,HIC,,23370002.0,2023.0,11579543.0,1.3574998984795017,11671924.670673843,23470220.0,11599439.803607345,22645122.0,11711797.39038505,21336384.0,11297974.9231772,19535308.0,0.1741,0.038,,,,,,0.0140205878591236,,,0.041328487661387,0.541793575100503,0.38167844793184,,,0.0139016712490294,,0.0073,0.1741,0.038,,,,,,0.0140205878591236,,,0.041328487661387,0.541793575100503,0.38167844793184,,,0.0139016712490294,,0.0073,0.2121,0.2121,2456021.0703000003,2456021.0703000003,2475615.222649922,2475615.222649922,2460241.1823451174,2460241.1823451174,2484072.2265006695,2484072.2265006695,2396300.4812058844,2396300.4812058844,0.0213205878591236,0.9787021819427594,52781.5718598915,,,,,,Taiwan,2025.0,633.21,639.23,,,0.1589580386610089,,,1839.1222921031815,,,574.5376527967823,2413.6599448999636,65651.55050127901,195023.72354791703,,21112.6287439566,965.4639779599855,26260.620200511607,4009.3607414697226,2562.903666769691,1568.4360767597918,27255.08779052151,0.09403395382424674,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
